"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5382219","SLD","8118 VINELAND OAKS BLVD","ORLANDO","32835","VINELAND OAKS","2,434","$325,000","4","3","0","1995","Private","Single Family Home","$3,980","144","144","187","All Cash","01/29/2016","$137.63","$133.53","0.97","BHHS FLORIDA REALTY","Judy Black","261001354","Volnei Rodrigues","261011475","261211900","O","Orlando Regional"
"1","O5391042","SLD","8119 VINELAND OAKS BLVD","ORLANDO","32835","VINELAND OAKS","3,380","$345,000","5","4","0","1994","None","Single Family Home","$4,753","61","61","10","New VA","11/06/2015","$103.25","$102.07","0.99","RE/MAX SHOWCASE","Rita Schoeffler","261071272","Katherine Reeg-Polfer","260503567","260500879","O","Orlando Regional"
"1","O5425577","SLD","38 W VINING ST","WINTER GARDEN","34787","ELLMAN PARK","1,766","$178,000","3","2","0","1925","None","Single Family Home","$489","4","4","4","All Cash","03/21/2016","$100.79","$100.79","1.00","RE/MAX PROPERTIES SW INC.","Ronald Ziolkowski","261064917","Ronald Ziolkowski","52626","261064917","O","Orlando Regional"
"1","O5350497","SLD","8308 VINTAGE DR","ORLANDO","32835","LAKESIDE PLACE ANNEX","4,193","$520,000","6","3","1","1999","Private","Single Family Home","$8,773","127","127","59","Assume Conventional","07/07/2015","$134.96","$124.02","0.92","TEAM TORMAN REALTY LLC","Lon Torman","261083861","Alisha DeTorres","261010994","261205870","O","Orlando Regional"
"1","O5389130","SLD","1504 VIRGINIA DR","ORLANDO","32803","MT VERNON HEIGHTS ADD 01","2,091","$221,437","5","2","0","1946","None","Single Family Home","$3,129","25","25","25","New FHA","01/22/2016","$95.65","$105.90","1.11","MICKEY HAGE INC","Mickey Hage","261011104","Andre Kressler","261011042","261211615","O","Orlando Regional"
"1","O5372575","SLD","2330 VIRGINIA DR","ORLANDO","32803","COLONIAL MANOR","1,550","$259,900","3","2","0","1949","None","Single Family Home","$2,911","284","284","284","New Conventional","04/15/2016","$167.68","$167.68","1.00","CREEGAN PROPERTY GROUP","Nicole D'Alessandro","261213061","Teresa Parker","261012780","261066744","O","Orlando Regional"
"1","O5183894","SLD","2806 VIRGINIA DR","ORLANDO","32803","AUDUBON PARK TANAGER SEC","2,023","$191,000","4","2","1","1955","None","Single Family Home","$3,191","68","68","510","All Cash","05/29/2015","$93.92","$94.41","1.01","RELIANCE REALTY SERVICES LLC","David Pearl","279554995","David Pearl","56144","279554995","O","Orlando Regional"
"1","O5417584","SLD","2806 VIRGINIA DR","ORLANDO","32803","AUDUBON PARK TANAGER SEC","2,023","$358,000","4","2","1","1955","None","Single Family Home","$3,837","5","5","5","New Conventional","03/07/2016","$177.95","$176.96","0.99","DECONOVA INTERNATIONAL REALTY","Mike Downs","261201889","Virginia Bellhorn","51122C","261201765","O","Orlando Regional"
"1","O5378103","SLD","3714 VIRGINIA DR","ORLANDO","32803","AUDUBON PARK TANAGER SEC","1,237","$255,000","3","2","0","1956","None","Single Family Home","$1,864","7","7","7","Assume Conventional","08/20/2015","$201.21","$206.14","1.02","COMTECH PROPERTIES, INC.","Amy Ammerman","261094709","Gregory Elliott","54257","261201890","O","Orlando Regional"
"1","O5401139","SLD","3912 VIRGINIA DR","ORLANDO","32803","AUDUBON PARK FLAMINGO","1,968","$245,500","4","2","0","1955","None","Single Family Home","$1,360","7","7","7","New Conventional","12/29/2015","$126.78","$124.75","0.98","REDEFY REAL ESTATE","Liza Canales","261213408","Scott Sells","54257","261074450","O","Orlando Regional"
