"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","L4713349","ACT","3510 BAILEY RD","MULBERRY","33860","ACREAGE","1,622","$120,000","3","2","0","1963","Private","Single Family Home","$1,580","9","9","","","","$73.98","","","RE/MAX PARAMOUNT PROPERTIES","Michael Doss","265500315","","","","L","Lakeland"
"1","P4709512","ACT","3065 BAKER DAIRY RD","HAINES CITY","33844","NOT IN SUBDIVISION","2,350","$980,000","4","3","0","1984","None","Single Family Home","$871","68","68","","","","$417.02","","","REAL ESTATE BROKERS USA, INC.","Debbie Bradbury","255001530","","","","P","East Polk"
"1","S4828972","ACT","429 BALL CT","POINCIANA","34759","POINCIANA NBRHD 01 VILLAGE 03","1,690","$150,000","4","2","0","1980","Community","Single Family Home","$951","47","47","","","","$88.76","","","SUNSHINE FLORIDA REALTY, INC","Marggy Nieves","261211660","","","","S","Osceola"
"1","L4708458","ACT","1542 BANBURY LOOP S","LAKELAND","33809","HAMPTON CHASE","2,467","$184,900","4","2","0","1995","Private","Single Family Home","$2,019","225","225","","","","$74.95","","","KELLER WILLIAMS REALTY","Pat Kolar","265500912","","","","L","Lakeland"
"1","L4712992","ACT","458 BARBADOS CIR","LAKELAND","33803","VILLAS BY LAKE","1,203","$169,900","2","2","0","1993","Community","Single Family Home","$1,357","25","25","","","","$141.23","","","COLDWELL BANKER RESIDENTIAL RE","Ron Denney","265500759","","","","L","Lakeland"
"1","T2799962","ACT","786 BARCLAY TER","LAKE WALES","33853","HIGHLAND POINTE","1,184","$104,900","2","2","0","1998","None","Single Family Home","$1,657","102","102","","","","$88.60","","","SOUTHCREST LLC","Victor Carranza","260039345","","","","T","Tampa"
"1","O5415325","ACT","217 BATTLEGROVE DR","DAVENPORT","33837","BRIARGROVE","1,631","$184,900","4","2","0","1997","Private","Single Family Home","$2,145","116","116","","","","$113.37","","","RE/MAX PROPERTIES SW INC.","Carmen Aridas","261013575","","","","O","Orlando Regional"
"1","L4712823","ACT","1639 BAYOU CIR","LAKELAND","33803","WOODLAKE","4,170","$264,900","4","3","1","1974","None","Single Family Home","$4,580","39","39","","","","$63.53","","","COLDWELL BANKER RESIDENTIAL RE","Frank Bazail","265500941","","","","L","Lakeland"
"1","S4829276","ACT","235 BAYPOINT DR","DAVENPORT","33837","OAKPOINT","1,680","$205,000","3","2","0","1995","Private","Single Family Home","$2,239","36","36","","","","$122.02","","","RE/MAX MARKETPLACE II LLC","James Jones","272507831","","","","S","Orlando Regional"
"1","K4700336","ACT","10702 W BEACH PKWY","LAKE WALES","33898","TIOTIE BEACH ESTATES","2,162","$334,900","3","2","0","1987","None","Single Family Home","$2,867","457","457","","","","$154.90","","","WESTLAKE REAL ESTATE CO., INC.","Heidi Gravel","255000150","","","","K","Lake Wales"
"1","K4700817","ACT","10816 W BEACH PKWY","LAKE WALES","33898","TIOTIE BEACH ESTATES","1,128","$199,900","2","1","0","1969","None","Single Family Home","$2,574","112","112","","","","$177.22","","","LEGACY REAL ESTATE CENTER INC","Vicky Holloway","265000107","","","","K","Lake Wales"
"1","K4700952","ACT","11019 W BEACH PKWY","LAKE WALES","33898","TIOTIE BEACH ESTATES","800","$72,000","2","1","0","1960","None","Single Family Home","$979","12","12","","","","$90.00","","","KROLL REAL ESTATE & MTG SERVIC","Martha Frenette","261069300","","","","K","Lake Wales"
"1","K4700861","ACT","11206 W BEACH PKWY","LAKE WALES","33898","TIOTIE BEACH ESTATES","1,608","$342,000","3","2","0","1998","None","Single Family Home","$2,991","84","84","","","","$212.69","","","KROLL REAL ESTATE & MTG SERVIC","Martha Frenette","261069300","","","","K","Lake Wales"
"1","L4712019","ACT","404 E BEACON RD","LAKELAND","33803","N/A","2,422","$249,000","4","2","0","1962","None","Single Family Home","$1,557","78","78","","","","$102.81","","","OLIVE BRANCH REALTY","Janice Bradway","261069691","","","","L","Lakeland"
"1","L4713424","ACT","510 BEECH AVE","LAKELAND","33815","SUNSET TERRACE","1,092","$69,900","3","1","0","1978","None","Single Family Home","$969","5","5","","","","$64.01","","","WINTECH REAL ESTATE SERVICES","Trevor Puskar","261542668","","","","L","Lakeland"
"1","O5390025","ACT","159 BELFRY DR","DAVENPORT","33897","HIGHLANDS RESERVE PH 03A & 03B","2,338","$379,500","5","3","0","2000","Community, Private","Single Family Home","$4,228","256","256","","","","$162.32","","","JC PENNY REALTY LLC","Carie Redman","261097648","","","","O","Orlando Regional"
"1","O5371414","ACT","478 BELFRY DR","DAVENPORT","33897","HIGHLANDS RESERVE PH 3A AND 3B","3,043","$399,000","5","3","0","2000","Community, Private","Single Family Home","$4,696","345","345","","","","$131.12","","","JC PENNY REALTY LLC","Dixie Mutisya","261085070","","","","O","Orlando Regional"
