"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5364075","SLD","9 CAPEHART DR","ORLANDO","32807","AZALEA HOMES UNIT 03","1,561","$155,000","4","2","0","1970","None","Single Family Home","$1,574","19","3","3","Assume FHA/VA","06/30/2015","$99.30","$99.30","1.00","SAND DOLLAR REALTY GROUP INC","Juan Prieto","261071738","Bianca Cortez","52403","261210981","O","Orlando Regional"
"1","O5326463","SLD","7900 CAPSTAN PL","ORLANDO","32818","SILVER STAR ESTATES","1,404","$67,234","3","1","1","1972","None","Single Family Home","$1,123","183","183","198","All Cash","06/29/2015","$49.79","$47.89","0.96","METRO BROKERS REALTY","Cindy Elkhander","261087247","Mohammed Saifulhuda","50096","261092792","O","Orlando Regional"
"1","T2776203","SLD","7900 CAPSTAN PL","ORLANDO","32818","SILVER STAR ESTATES","1,404","$118,000","4","2","0","1972","None","Single Family Home","$1,123","96","96","96","New FHA","02/01/2016","$81.84","$84.05","1.03","EXIT PRIME REALTY","Deborah Bolusi","647598713","Javier Paredes","261012258","261214185","T","Tampa"
"1","O5408858","SLD","7918 CAPSTAN PL","ORLANDO","32818","SILVER STAR ESTATES","1,025","$76,000","3","2","0","1971","None","Single Family Home","$1,198","77","77","120","All Cash","04/15/2016","$77.95","$74.15","0.95","THE EXPERTS TEAM REALTY INC","Eddie Carrasquillo","261204133","Sarah Nguyen","261011733","261215318","O","Orlando Regional"
"1","O5407911","SLD","17 CARDAMON DR","ORLANDO","32825","PEPPERTREE FIFTH ADD","1,639","$157,381","3","2","1","1980","None","Single Family Home","$2,312","14","14","14","New VA","04/06/2016","$91.46","$96.02","1.05","CONNECT REALTY.COM INC","Richard Harger, Sr","261072974","Evelyn Portalatin","55279","261074350","O","Orlando Regional"
"1","O5361774","SLD","6601 CARDEN DR","ORLANDO","32818","BEL AIRE WOODS ADD 07","1,695","$141,100","3","2","0","1972","Private","Single Family Home","$1,686","8","8","8","New FHA","05/19/2015","$79.65","$83.24","1.05","BELLA HOUSE REALTY","Claudia Velez","261073874","Annette Mongal","59819","261084209","O","Orlando Regional"
"1","O5371326","SLD","5731 CARDINAL GUARD AVE","ORLANDO","32839","CAMELLIA GARDENS SEC 03","1,053","$90,000","3","2","0","1971","None","Single Family Home","$1,243","53","53","71","All Cash","08/26/2015","$113.87","$85.47","0.75","REAL PROPERTY MANAGEMENT & REA","Ron York","261016487","Kelvis Melo","272507072","272505901","O","Orlando Regional"
"1","O5376762","SLD","5698 CARDINALS GUARD AVE","ORLANDO","32839","CAMELLIA GARDENS","1,420","$120,000","3","2","0","1971","None","Single Family Home","$790","9","9","9","New Conventional","09/10/2015","$88.03","$84.51","0.96","FERN C BURR LLC","Fern C. Burr","261061994","Jean Poitevien","272503240","261068811","O","Orlando Regional"
"1","O5416310","SLD","7009 CARDINALWOOD ST","ORLANDO","32818","BEL AIRE WOODS EIGHTH ADD","1,849","$142,000","4","2","0","1973","None","Single Family Home","$762","10","10","17","New VA","03/31/2016","$72.96","$76.80","1.05","PREMIER REALTY PARTNERS INC","Nancy Berry","261069236","Polya Tsankova Todorova","51584A","261202260","O","Orlando Regional"
"1","O5356153","SLD","7037 CARDINALWOOD CT","ORLANDO","32818","BEL AIRE WOODS EIGHTH ADD","2,568","$171,000","5","3","0","1973","Private","Single Family Home","$848","289","289","289","New FHA","03/21/2016","$72.00","$66.59","0.92","ADVANCED AGE REALTY, INC.","Everard Daley","261050517","Elizabeth Bertran","56563","261086847","O","Orlando Regional"
"1","O5375432","SLD","7064 CARDINALWOOD ST","ORLANDO","32818","BEL AIRE WOODS ADD 08","1,711","$92,000","4","2","0","1973","Private","Single Family Home","$863","41","41","80","All Cash","09/28/2015","$52.31","$53.77","1.03","CENTURY 21 ROO REALTY","Ed Hru","261002182","James Broadus","261011025","261082685","O","Orlando Regional"
"1","O5414943","SLD","1012 CAREW AVE","ORLANDO","32804","SUNSHINE GDNS 2ND ADD","1,415","$145,000","3","2","0","1956","None","Single Family Home","$1,394","4","4","4","All Cash","02/05/2016","$100.71","$102.47","1.02","CREEGAN PROPERTY GROUP","Chris Creegan","261094292","Timothy W Boon","20697","261208651","O","Orlando Regional"
"1","O5330113","SLD","734 CAREW AVE","ORLANDO","32804","SUNSHINE GARDENS","925","$172,500","3","1","0","1955","None","Single Family Home","$737","120","120","120","New FHA","05/15/2015","$189.19","$186.49","0.99","BHHS FLORIDA REALTY","Sherri Palmer","261002886","Mary Ann Steltenkamp","55779","261060766","O","Orlando Regional"
"1","O5344103","SLD","1129 CAREY GLEN CIR","ORLANDO","32824","HEATHER GLEN AT MEADOW WOODS 43/134","1,445","$137,550","4","2","1","2000","Private","Single Family Home","$2,336","23","23","82","New Conventional","05/29/2015","$94.67","$95.19","1.01","GREATER ORLANDO REALTY USA INC","Steve Pascucci","261071675","Leonardo Blanco","261011728","279580339","O","Orlando Regional"
"1","T2800582","SLD","1315 CARLSBAD PL","ORLANDO","32808","LAKE LAWNE SHORES","875","$38,000","3","1","0","1956","None","Single Family Home","$100","4","4","4","All Cash","02/19/2016","$45.60","$43.43","0.95","SPIN REAL ESTATE LLC","Kenneth Stillwell","261548768","Kenneth Stillwell","780813","261548768","T","Tampa"
"1","O5355304","SLD","1021 CARLSON DR","ORLANDO","32804","SUNSHINE GARDENS 1ST ADD","1,284","$95,000","2","1","0","1955","None","Single Family Home","$657","53","53","71","All Cash","06/29/2015","$66.98","$73.99","1.10","EXIT REAL ESTATE RESULTS","Janice Petteway","261053326","John Jebailey","272506659","272506872","O","Orlando Regional"
"1","O5381942","SLD","1327 CARLSON DR","ORLANDO","32804","CARLSON PARK REP","1,475","$161,700","3","2","0","1993","None","Single Family Home","$1,376","114","114","114","All Cash","12/18/2015","$109.63","$109.63","1.00","KELLER WILLIAMS WINTER PARK","Linda Sitek","261202759","Kathleen Swabb","51957EE","261202669","O","Orlando Regional"
